experiment,source,target,base,arm,k,draw_seed,auc,fold_auc,fold_gap,fold_diverged
few-label,COAD+UCEC,STAD,pooled,warm,5,1,0.791331684188827,0.7875171627285086,0.003814521460318465,False
few-label,COAD+UCEC,STAD,pooled,warm,5,2,0.8120490620490621,0.8112631316798563,0.0007859303692058228,False
few-label,COAD+UCEC,STAD,pooled,warm,5,3,0.8060193774479489,0.8054436312903477,0.0005757461576012535,False
few-label,COAD+UCEC,STAD,pooled,warm,5,4,0.7976705833848692,0.8099229324878581,0.012252349102988891,True
few-label,COAD+UCEC,STAD,pooled,warm,5,5,0.7984951556380129,0.7873332948272116,0.011161860810801283,True
few-label,COAD+UCEC,STAD,pooled,warm,5,6,0.8000927643784786,0.8071175843399804,0.007024819961501727,False
few-label,COAD+UCEC,STAD,pooled,warm,5,7,0.806792413935271,0.8043726153123748,0.0024197986228962076,False
few-label,COAD+UCEC,STAD,pooled,warm,5,8,0.8084930942073799,0.8018376947725722,0.006655399434807752,False
few-label,COAD+UCEC,STAD,pooled,warm,5,9,0.8084415584415584,0.8012312667262999,0.007210291715258554,False
few-label,COAD+UCEC,STAD,pooled,warm,5,10,0.8155534941249227,0.8083112164366026,0.007242277688320087,False
few-label,COAD+UCEC,STAD,pooled,warm,5,11,0.7973613687899402,0.7921138535636512,0.005247515226289079,False
few-label,COAD+UCEC,STAD,pooled,warm,5,12,0.8122552051123479,0.8195982224970839,0.0073430173847359725,False
few-label,COAD+UCEC,STAD,pooled,warm,5,13,0.809781488352917,0.8162798594751536,0.0064983711222366125,False
few-label,COAD+UCEC,STAD,pooled,warm,5,14,0.7935992578849722,0.7972851803163261,0.003685922431353905,False
few-label,COAD+UCEC,STAD,pooled,warm,5,15,0.792723149866007,0.7977973396288307,0.0050741897628237,False
few-label,COAD+UCEC,STAD,pooled,warm,5,16,0.7899917542774685,0.7860696636471417,0.00392209063032678,False
few-label,COAD+UCEC,STAD,pooled,warm,5,17,0.8136466707895279,0.8024887010346742,0.011157969754853725,True
few-label,COAD+UCEC,STAD,pooled,warm,5,18,0.8063285920428777,0.8062865758088652,4.2016234012454134e-05,False
few-label,COAD+UCEC,STAD,pooled,warm,5,19,0.7958668315811173,0.7982825864004025,0.002415754819285243,False
few-label,COAD+UCEC,STAD,pooled,warm,10,0,0.8416305916305916,0.8410835318979977,0.0005470597325939464,False
few-label,COAD+UCEC,STAD,pooled,warm,10,1,0.8101937744794887,0.8117591393584009,0.0015653648789122343,False
few-label,COAD+UCEC,STAD,pooled,warm,10,2,0.8201917130488559,0.7994141500360795,0.020777563012776334,True
few-label,COAD+UCEC,STAD,pooled,warm,10,3,0.8400845186559471,0.8254271471330743,0.01465737152287283,True
few-label,COAD+UCEC,STAD,pooled,warm,10,4,0.8031333745619459,0.8050471705842256,0.0019137960222797012,False
few-label,COAD+UCEC,STAD,pooled,warm,10,5,0.8280251494537209,0.8189866751263095,0.009038474327411339,False
few-label,COAD+UCEC,STAD,pooled,warm,10,6,0.831374974232117,0.8195328550719572,0.01184211916015987,True
few-label,COAD+UCEC,STAD,pooled,warm,10,7,0.8156050298907442,0.8043622793252011,0.011242750565543136,True
few-label,COAD+UCEC,STAD,pooled,warm,10,8,0.8153473510616368,0.8032116574350809,0.012135693626555866,True
few-label,COAD+UCEC,STAD,pooled,warm,10,9,0.8200886415172128,0.8095395940984018,0.01054904741881102,True
few-label,COAD+UCEC,STAD,pooled,warm,10,10,0.8217377860235002,0.8114739184942573,0.01026386752924291,True
few-label,COAD+UCEC,STAD,pooled,warm,10,11,0.857761286332715,0.8534625213714827,0.004298764961232271,False
few-label,COAD+UCEC,STAD,pooled,warm,10,12,0.8035971964543392,0.8064953170912146,0.0028981206368753343,False
few-label,COAD+UCEC,STAD,pooled,warm,10,13,0.8186456400742115,0.8191349054234512,0.0004892653492397647,False
few-label,COAD+UCEC,STAD,pooled,warm,10,14,0.8234900020614306,0.8269266400772859,0.0034366380158552534,False
few-label,COAD+UCEC,STAD,pooled,warm,10,15,0.8302411873840446,0.8272967357290408,0.002944451655003788,False
few-label,COAD+UCEC,STAD,pooled,warm,10,16,0.8098845598845599,0.8087537158862551,0.0011308439983047647,False
few-label,COAD+UCEC,STAD,pooled,warm,10,17,0.830189651618223,0.8121146253766603,0.018075026241562653,True
few-label,COAD+UCEC,STAD,pooled,warm,10,18,0.8306019377447948,0.8300348584436421,0.0005670793011527397,False
few-label,COAD+UCEC,STAD,pooled,warm,10,19,0.8080292723149866,0.8029242349206855,0.005105037394301015,False
few-label,COAD+UCEC,STAD,pooled,warm,25,0,0.8588435374149659,0.844176340598233,0.014667196816732897,True
few-label,COAD+UCEC,STAD,pooled,warm,25,1,0.8443619872191301,0.838674791796451,0.005687195422679148,False
few-label,COAD+UCEC,STAD,pooled,warm,25,2,0.8542053184910328,0.8438410871345807,0.010364231356452036,True
few-label,COAD+UCEC,STAD,pooled,warm,25,3,0.8432797361368789,0.8284581105934308,0.014821625543448125,True
few-label,COAD+UCEC,STAD,pooled,warm,25,4,0.8559059987631417,0.8432781555305038,0.012627843232637881,True
few-label,COAD+UCEC,STAD,pooled,warm,25,5,0.8278705421562564,0.8089320013752446,0.01893854078101187,True
few-label,COAD+UCEC,STAD,pooled,warm,25,6,0.8453927025355596,0.8367562658341958,0.008636436701363825,False
few-label,COAD+UCEC,STAD,pooled,warm,25,7,0.855751391465677,0.8461636321736086,0.009587759292068454,False
few-label,COAD+UCEC,STAD,pooled,warm,25,8,0.868068439497011,0.860042072391925,0.008026367105085974,False
few-label,COAD+UCEC,STAD,pooled,warm,25,9,0.8552875695732839,0.8458242189174321,0.009463350655851799,False
few-label,COAD+UCEC,STAD,pooled,warm,25,10,0.8387445887445887,0.8316799839197604,0.007064604824828291,False
few-label,COAD+UCEC,STAD,pooled,warm,25,11,0.8566790352504637,0.8448120397341562,0.011866995516307544,True
few-label,COAD+UCEC,STAD,pooled,warm,25,12,0.8497732426303855,0.8323760860390873,0.017397156591298146,True
few-label,COAD+UCEC,STAD,pooled,warm,25,13,0.8375077303648731,0.8265884855850558,0.010919244779817316,True
few-label,COAD+UCEC,STAD,pooled,warm,25,14,0.8488455988455987,0.845438983311465,0.0034066155341336835,False
few-label,COAD+UCEC,STAD,pooled,warm,25,15,0.852401566687281,0.8433827925674576,0.009018774119823325,False
few-label,COAD+UCEC,STAD,pooled,warm,25,16,0.8554421768707483,0.8371612477590764,0.018280929111671895,True
few-label,COAD+UCEC,STAD,pooled,warm,25,17,0.8582251082251082,0.8530422537777353,0.0051828544473728755,False
few-label,COAD+UCEC,STAD,pooled,warm,25,18,0.8586889301175015,0.846833340823886,0.01185558929361552,True
few-label,COAD+UCEC,STAD,pooled,warm,25,19,0.8564213564213563,0.8535318814171668,0.002889475004189457,False
few-label,COAD+UCEC,STAD,pooled,warm,40,0,0.8716759431045145,0.8700584319017223,0.0016175112027921879,False
few-label,COAD+UCEC,STAD,pooled,warm,40,1,0.8629663986806845,0.855513802097313,0.007452596583371496,False
few-label,COAD+UCEC,STAD,pooled,warm,40,2,0.8648732220160791,0.8542144636743574,0.010658758341721697,True
few-label,COAD+UCEC,STAD,pooled,warm,40,3,0.8599773242630385,0.8519017856827036,0.00807553858033494,False
few-label,COAD+UCEC,STAD,pooled,warm,40,4,0.8582766439909297,0.8587155369560975,0.00043889296516774756,False
few-label,COAD+UCEC,STAD,pooled,warm,40,5,0.8568851783137498,0.8522790510026521,0.004606127311097663,False
few-label,COAD+UCEC,STAD,pooled,warm,40,6,0.863997113997114,0.8507777013507338,0.013219412646380158,True
few-label,COAD+UCEC,STAD,pooled,warm,40,7,0.872809729952587,0.8620486624135933,0.01076106753899364,True
few-label,COAD+UCEC,STAD,pooled,warm,40,8,0.8673984745413318,0.8606754206517447,0.0067230538895870495,False
few-label,COAD+UCEC,STAD,pooled,warm,40,9,0.8713667285095857,0.8663839852428833,0.00498274326670245,False
few-label,COAD+UCEC,STAD,pooled,warm,40,10,0.8703875489589775,0.868885821793721,0.001501727165256539,False
few-label,COAD+UCEC,STAD,pooled,warm,40,11,0.8631725417439704,0.846710665470051,0.016461876273919374,True
few-label,COAD+UCEC,STAD,pooled,warm,40,12,0.87152133580705,0.8664524568258075,0.0050688789812425306,False
few-label,COAD+UCEC,STAD,pooled,warm,40,13,0.87430426716141,0.8564187756083264,0.01788549155308361,True
few-label,COAD+UCEC,STAD,pooled,warm,40,14,0.8618841475984333,0.8515042642051046,0.010379883393328737,True
few-label,COAD+UCEC,STAD,pooled,warm,40,15,0.8620387548958978,0.8565873332623812,0.005451421633516529,False
few-label,COAD+UCEC,STAD,pooled,warm,40,16,0.8752319109461967,0.8745854696363171,0.000646441309879564,False
few-label,COAD+UCEC,STAD,pooled,warm,40,17,0.8714182642754071,0.8676936620588324,0.0037246022165747794,False
few-label,COAD+UCEC,STAD,pooled,warm,40,18,0.8638940424654711,0.8505200129487726,0.013374029516698527,True
few-label,COAD+UCEC,STAD,pooled,warm,40,19,0.8570913213770357,0.855590629287561,0.0015006920894746756,False
few-label,COAD+UCEC,STAD,pooled,warm,all,,0.8718305504019789,0.8676339500008738,0.004196600401105033,False
few-label,target-only,UCEC,target-only,cold,0,,0.5,0.5,0.0,False
few-label,COAD,UCEC,single,warm,0,,0.5131558492032646,0.5069158174272688,0.006240031775995858,False
few-label,target-only,UCEC,target-only,cold,3,0,0.5351923824329576,0.534719393481125,0.00047298895183267575,False
few-label,COAD,UCEC,single,warm,3,0,0.557151185386708,0.5533783729574426,0.0037728124292654153,False
few-label,target-only,UCEC,target-only,cold,3,1,0.5561212592304703,0.5628253561753154,0.006704096944845084,False
few-label,COAD,UCEC,single,warm,3,1,0.5655849203264671,0.5681401854593895,0.0025552651329223686,False
few-label,target-only,UCEC,target-only,cold,3,2,0.5736883015934706,0.5759429592147531,0.0022546576212825187,False
few-label,COAD,UCEC,single,warm,3,2,0.5744073066459385,0.5711577366836252,0.0032495699623132923,False
few-label,target-only,UCEC,target-only,cold,3,3,0.6168286047415468,0.6126156712977616,0.0042129334437851496,False
few-label,COAD,UCEC,single,warm,3,3,0.5841430237077341,0.5893547314510577,0.005211707743323579,False
few-label,target-only,UCEC,target-only,cold,3,4,0.5400505246793627,0.5520279193103963,0.011977394631033644,True
few-label,COAD,UCEC,single,warm,3,4,0.5389623008161679,0.5425476748622997,0.003585374046131795,False
few-label,target-only,UCEC,target-only,cold,3,5,0.5935678196657599,0.5896792907340573,0.0038885289317025507,False
few-label,COAD,UCEC,single,warm,3,5,0.5705790905557715,0.566295813854168,0.0042832767016034445,False
few-label,target-only,UCEC,target-only,cold,3,6,0.5765060240963855,0.5832242088611673,0.006718184764781809,False
few-label,COAD,UCEC,single,warm,3,6,0.5532063738826273,0.5474039145438739,0.005802459338753341,False
few-label,target-only,UCEC,target-only,cold,3,7,0.6049358725223475,0.6147576333906978,0.009821760868350293,False
few-label,COAD,UCEC,single,warm,3,7,0.5768946754760979,0.5811293859821568,0.004234710506058947,False
few-label,target-only,UCEC,target-only,cold,3,8,0.5747570928876797,0.5751815389828165,0.0004244460951368101,False
few-label,COAD,UCEC,single,warm,3,8,0.5829965021375826,0.5875588207880978,0.004562318650515262,False
few-label,target-only,UCEC,target-only,cold,3,9,0.5896618732996503,0.6105867022880208,0.02092482898837056,True
few-label,COAD,UCEC,single,warm,3,9,0.5797512631169841,0.5869925841560443,0.007241321039060167,False
few-label,target-only,UCEC,target-only,cold,3,10,0.5955888068402643,0.5822769123635355,0.013311894476728758,True
few-label,COAD,UCEC,single,warm,3,10,0.5362611737271668,0.5331623251189151,0.003098848608251603,False
few-label,target-only,UCEC,target-only,cold,3,11,0.6230275942479596,0.6326203463574795,0.00959275210951993,False
few-label,COAD,UCEC,single,warm,3,11,0.5544500582977069,0.5494017723981621,0.005048285899544758,False
few-label,target-only,UCEC,target-only,cold,3,12,0.5905752040419744,0.578377427395263,0.0121977766467114,True
few-label,COAD,UCEC,single,warm,3,12,0.55971628449281,0.5569061669100648,0.0028101175827451863,False
few-label,target-only,UCEC,target-only,cold,3,13,0.5862611737271667,0.584995343151999,0.0012658305751677146,False
few-label,COAD,UCEC,single,warm,3,13,0.5418966187329965,0.5465694727804564,0.004672854047459873,False
few-label,target-only,UCEC,target-only,cold,3,14,0.5896618732996503,0.5836472847143506,0.006014588585299685,False
few-label,COAD,UCEC,single,warm,3,14,0.5998834045860864,0.6035174673902687,0.0036340628041823253,False
few-label,target-only,UCEC,target-only,cold,3,15,0.5260007773027595,0.5369151992664375,0.010914421963677978,True
few-label,COAD,UCEC,single,warm,3,15,0.5650991061018267,0.5599604400276308,0.005138666074195886,False
few-label,target-only,UCEC,target-only,cold,3,16,0.6228332685581033,0.6247090783591154,0.001875809801012096,False
few-label,COAD,UCEC,single,warm,3,16,0.5973183054799844,0.5991476678047816,0.0018293623247971347,False
few-label,target-only,UCEC,target-only,cold,3,17,0.5054216867469878,0.5108708143030446,0.005449127556056754,False
few-label,COAD,UCEC,single,warm,3,17,0.5374465604352896,0.5325946246962111,0.0048519357390784945,False
few-label,target-only,UCEC,target-only,cold,3,18,0.6407500971628449,0.6381798935009365,0.00257020366190841,False
few-label,COAD,UCEC,single,warm,3,18,0.576894675476098,0.572015656736033,0.004879018740064911,False
few-label,target-only,UCEC,target-only,cold,3,19,0.5379712397979013,0.5384039111090403,0.00043267131113899904,False
few-label,COAD,UCEC,single,warm,3,19,0.5547026816945201,0.5479607697115871,0.006741911982932947,False
few-label,target-only,UCEC,target-only,cold,5,0,0.5758647493198601,0.5903647984950776,0.014500049175217522,True
few-label,COAD,UCEC,single,warm,5,0,0.5598717450446948,0.5523047250957963,0.0075670199488985235,False
few-label,target-only,UCEC,target-only,cold,5,1,0.6108045083560046,0.6181148144351083,0.007310306079103657,False
few-label,COAD,UCEC,single,warm,5,1,0.6032452390205986,0.6141146554771255,0.010869416456526948,True
few-label,target-only,UCEC,target-only,cold,5,2,0.6205207928488146,0.6313765321432929,0.010855739294478362,True
few-label,COAD,UCEC,single,warm,5,2,0.5898561989895064,0.5915042856456983,0.0016480866561919827,False
few-label,target-only,UCEC,target-only,cold,5,3,0.5692382432957637,0.5694278238089165,0.00018958051315287605,False
few-label,COAD,UCEC,single,warm,5,3,0.5642635056354449,0.5639043377492297,0.0003591678862152614,False
few-label,target-only,UCEC,target-only,cold,5,4,0.5728332685581033,0.5784165445525986,0.005583275994495263,False
few-label,COAD,UCEC,single,warm,5,4,0.5849591916051302,0.5903683794319674,0.005409187826837192,False
few-label,target-only,UCEC,target-only,cold,5,5,0.572541780023319,0.5848897385924534,0.012347958569134398,True
few-label,COAD,UCEC,single,warm,5,5,0.5546055188495919,0.5648452734155938,0.010239754566001902,True
few-label,target-only,UCEC,target-only,cold,5,6,0.5601438010104935,0.5643147611280199,0.004170960117526379,False
few-label,COAD,UCEC,single,warm,5,6,0.5393898173338515,0.5422669828275358,0.0028771654936843305,False
few-label,target-only,UCEC,target-only,cold,5,7,0.59498639720171,0.6130612715227546,0.0180748743210446,True
few-label,COAD,UCEC,single,warm,5,7,0.5878157792460162,0.5907614911948341,0.002945711948817875,False
few-label,target-only,UCEC,target-only,cold,5,8,0.5289739603575594,0.5414637496945783,0.012489789337018942,True
few-label,COAD,UCEC,single,warm,5,8,0.5274776525456665,0.5273110035238225,0.00016664902184393426,False
few-label,target-only,UCEC,target-only,cold,5,9,0.5684415079673533,0.5694265571798988,0.0009850492125454968,False
few-label,COAD,UCEC,single,warm,5,9,0.5790128254955305,0.6010526928647595,0.022039867369229027,True
few-label,target-only,UCEC,target-only,cold,5,10,0.5540419743490089,0.5467671409008713,0.007274833448137619,False
few-label,COAD,UCEC,single,warm,5,10,0.5837738048970074,0.578418448892057,0.005355356004950407,False
few-label,target-only,UCEC,target-only,cold,5,11,0.6079867858530899,0.6051391089312095,0.002847676921880371,False
few-label,COAD,UCEC,single,warm,5,11,0.5804119704624952,0.5810536276418895,0.0006416571793943504,False
few-label,target-only,UCEC,target-only,cold,5,12,0.5575981344733774,0.5562962868946453,0.001301847578732085,False
few-label,COAD,UCEC,single,warm,5,12,0.5510687912942092,0.5489306803563296,0.0021381109378795227,False
few-label,target-only,UCEC,target-only,cold,5,13,0.5745239020598523,0.5793180191687087,0.004794117108856466,False
few-label,COAD,UCEC,single,warm,5,13,0.582763311309755,0.5815766456850211,0.001186665624733907,False
few-label,target-only,UCEC,target-only,cold,5,14,0.5436844150796735,0.5437331152263147,4.870014664126732e-05,False
few-label,COAD,UCEC,single,warm,5,14,0.5841624562767198,0.589341472365393,0.005179016088673216,False
few-label,target-only,UCEC,target-only,cold,5,15,0.5801982122036533,0.5788207185001295,0.0013774937035238022,False
few-label,COAD,UCEC,single,warm,5,15,0.5876214535561601,0.5794246323078898,0.00819682124827037,False
few-label,target-only,UCEC,target-only,cold,5,16,0.5719976680917217,0.5822226056239181,0.010224937532196443,True
few-label,COAD,UCEC,single,warm,5,16,0.5827827438787407,0.5811476177949151,0.0016351260838256554,False
few-label,target-only,UCEC,target-only,cold,5,17,0.5892732219199377,0.6014821872150972,0.012208965295159468,True
few-label,COAD,UCEC,single,warm,5,17,0.5787019043917605,0.576642832034169,0.002059072357591507,False
few-label,target-only,UCEC,target-only,cold,5,18,0.6058880684026429,0.6071008139059363,0.001212745503293422,False
few-label,COAD,UCEC,single,warm,5,18,0.5872328021764477,0.5915434621890678,0.004310660012620149,False
few-label,target-only,UCEC,target-only,cold,5,19,0.6154488923435678,0.6207110816261501,0.005262189282582264,False
few-label,COAD,UCEC,single,warm,5,19,0.609560823940925,0.6135604137863757,0.0039995898454506795,False
few-label,target-only,UCEC,target-only,cold,10,0,0.5856781966575981,0.5870631591740549,0.0013849625164568113,False
few-label,COAD,UCEC,single,warm,10,0,0.6239409249902838,0.6224008737878095,0.0015400512024742463,False
few-label,target-only,UCEC,target-only,cold,10,1,0.6758258841818889,0.6895804358682601,0.013754551686371186,True
few-label,COAD,UCEC,single,warm,10,1,0.6194908666925767,0.6324140455828301,0.012923178890253406,True
few-label,target-only,UCEC,target-only,cold,10,2,0.6445588806840264,0.6541002625687278,0.009541381884701328,False
few-label,COAD,UCEC,single,warm,10,2,0.6032452390205986,0.6111395677791072,0.007894328758508595,False
few-label,target-only,UCEC,target-only,cold,10,3,0.5873299650213758,0.5968720571831096,0.00954209216173385,False
few-label,COAD,UCEC,single,warm,10,3,0.5743101438010105,0.5745150351349074,0.00020489133389689496,False
few-label,target-only,UCEC,target-only,cold,10,4,0.6009910610182666,0.6204824147605361,0.019491353742269513,True
few-label,COAD,UCEC,single,warm,10,4,0.5846482705013603,0.5920442375003621,0.007395966999001802,False
few-label,target-only,UCEC,target-only,cold,10,5,0.6272833268558103,0.644663264614163,0.01737993775835267,True
few-label,COAD,UCEC,single,warm,10,5,0.6531092110376991,0.6496658483298495,0.0034433627078496176,False
few-label,target-only,UCEC,target-only,cold,10,6,0.5889234356781966,0.5791161655206227,0.009807270157573877,False
few-label,COAD,UCEC,single,warm,10,6,0.6293820443062574,0.6188260296866606,0.010556014619596876,True
few-label,target-only,UCEC,target-only,cold,10,7,0.6346288379323747,0.6407131390587083,0.006084301126333624,False
few-label,COAD,UCEC,single,warm,10,7,0.6126506024096385,0.6174116970358379,0.004761094626199336,False
few-label,target-only,UCEC,target-only,cold,10,8,0.652914885347843,0.6586482230409904,0.005733337693147322,False
few-label,COAD,UCEC,single,warm,10,8,0.5771667314418967,0.5752670084276946,0.0018997230142020483,False
few-label,target-only,UCEC,target-only,cold,10,9,0.6583948698017876,0.6658465640775251,0.007451694275737442,False
few-label,COAD,UCEC,single,warm,10,9,0.6089778468713563,0.6171018044103744,0.008123957539018178,False
few-label,target-only,UCEC,target-only,cold,10,10,0.6006218422075399,0.6063931525057816,0.005771310298241739,False
few-label,COAD,UCEC,single,warm,10,10,0.6274193548387097,0.6285168646288503,0.0010975097901405606,False
few-label,target-only,UCEC,target-only,cold,10,11,0.6462883793237466,0.6552117879895762,0.008923408665829635,False
few-label,COAD,UCEC,single,warm,10,11,0.6282549553050913,0.6292963651640727,0.0010414098589813792,False
few-label,target-only,UCEC,target-only,cold,10,12,0.5977069568596968,0.6008187731337954,0.003111816274098622,False
few-label,COAD,UCEC,single,warm,10,12,0.5872910998834044,0.5920788666844644,0.004787766801059967,False
few-label,target-only,UCEC,target-only,cold,10,13,0.6311892732219199,0.6369618349687073,0.005772561746787419,False
few-label,COAD,UCEC,single,warm,10,13,0.618558103381267,0.616456144678118,0.0021019587031489984,False
few-label,target-only,UCEC,target-only,cold,10,14,0.609249902837155,0.6197544182990808,0.010504515461925878,True
few-label,COAD,UCEC,single,warm,10,14,0.6015157403808784,0.5998490942720606,0.0016666461088178375,False
few-label,target-only,UCEC,target-only,cold,10,15,0.6193159735717062,0.623006193146951,0.0036902195752448463,False
few-label,COAD,UCEC,single,warm,10,15,0.6115429459774583,0.6118865458190637,0.0003435998416053687,False
few-label,target-only,UCEC,target-only,cold,10,16,0.5819860085503303,0.5843678810479883,0.0023818724976579775,False
few-label,COAD,UCEC,single,warm,10,16,0.5698795180722892,0.5694986317293961,0.0003808863428931275,False
few-label,target-only,UCEC,target-only,cold,10,17,0.6457442673921493,0.6473537530040323,0.0016094856118830103,False
few-label,COAD,UCEC,single,warm,10,17,0.6595996890788962,0.667204560406174,0.007604871327277829,False
few-label,target-only,UCEC,target-only,cold,10,18,0.6176059075009717,0.618087137376044,0.00048122987507237536,False
few-label,COAD,UCEC,single,warm,10,18,0.6049747376603186,0.6074604972293507,0.0024857595690320755,False
few-label,target-only,UCEC,target-only,cold,10,19,0.6206956859696853,0.6227989262229634,0.002103240253278127,False
few-label,COAD,UCEC,single,warm,10,19,0.5958025650991061,0.5960461776571075,0.000243612558001427,False
few-label,target-only,UCEC,target-only,cold,25,0,0.638087835211815,0.6416589447075014,0.0035711094956863976,False
few-label,COAD,UCEC,single,warm,25,0,0.666673144189662,0.6710916470722789,0.004418502882616915,False
few-label,target-only,UCEC,target-only,cold,25,1,0.6501165954139136,0.6611735961949776,0.011057000781063975,True
few-label,COAD,UCEC,single,warm,25,1,0.6630198212203653,0.6679276482501483,0.004907827029782985,False
few-label,target-only,UCEC,target-only,cold,25,2,0.6729498639720171,0.6864298709315133,0.013480006959496249,True
few-label,COAD,UCEC,single,warm,25,2,0.6967353284104159,0.700502338051364,0.0037670096409481157,False
few-label,target-only,UCEC,target-only,cold,25,3,0.6667897396035756,0.671379474359497,0.004589734755921393,False
few-label,COAD,UCEC,single,warm,25,3,0.6795375048581422,0.6808562499806141,0.001318745122471876,False
few-label,target-only,UCEC,target-only,cold,25,4,0.6783715507190051,0.6946859402224059,0.016314389503400806,True
few-label,COAD,UCEC,single,warm,25,4,0.7179362611737271,0.7138462829727097,0.004089978201017419,False
few-label,target-only,UCEC,target-only,cold,25,5,0.703478429848426,0.7018489118108604,0.0016295180375656138,False
few-label,COAD,UCEC,single,warm,25,5,0.7089584143023707,0.711460222191467,0.0025018078890962636,False
few-label,target-only,UCEC,target-only,cold,25,6,0.6234551107656432,0.6269134391736076,0.0034583284079644505,False
few-label,COAD,UCEC,single,warm,25,6,0.6564516129032257,0.6623066081108905,0.005854995207664748,False
few-label,target-only,UCEC,target-only,cold,25,7,0.699436455499417,0.7084031831591322,0.008966727659715179,False
few-label,COAD,UCEC,single,warm,25,7,0.7021570151574038,0.7030285096539903,0.0008714944965865223,False
few-label,target-only,UCEC,target-only,cold,25,8,0.6205790905557714,0.6418636064549184,0.021284515899146927,True
few-label,COAD,UCEC,single,warm,25,8,0.6809172172561213,0.6868802516093698,0.00596303435324852,False
few-label,target-only,UCEC,target-only,cold,25,9,0.6464244073066459,0.6503871272888825,0.003962719982236629,False
few-label,COAD,UCEC,single,warm,25,9,0.6685581033812669,0.670442197446205,0.0018840940649381688,False
few-label,target-only,UCEC,target-only,cold,25,10,0.6689078896230082,0.6676244402804868,0.0012834493425213367,False
few-label,COAD,UCEC,single,warm,25,10,0.6616789739603575,0.6577644448349997,0.003914529125357724,False
few-label,target-only,UCEC,target-only,cold,25,11,0.7032646715895841,0.7005639183651127,0.002700753224471386,False
few-label,COAD,UCEC,single,warm,25,11,0.7239214924212981,0.7257250635285852,0.0018035711072871274,False
few-label,target-only,UCEC,target-only,cold,25,12,0.6688884570540226,0.6701577918593941,0.0012693348053715026,False
few-label,COAD,UCEC,single,warm,25,12,0.6691799455888068,0.6671014277254439,0.002078517863362883,False
few-label,target-only,UCEC,target-only,cold,25,13,0.6998834045860862,0.7160424847468269,0.016159080160740635,True
few-label,COAD,UCEC,single,warm,25,13,0.6914885347842985,0.6992762894354392,0.007787754651140677,False
few-label,target-only,UCEC,target-only,cold,25,14,0.6904197434900894,0.6941079791490201,0.0036882356589307275,False
few-label,COAD,UCEC,single,warm,25,14,0.6802565099106103,0.6784042674798518,0.0018522424307584329,False
few-label,target-only,UCEC,target-only,cold,25,15,0.6540225417800234,0.6506201531439944,0.003402388636029041,False
few-label,COAD,UCEC,single,warm,25,15,0.6511465215701515,0.6449258767825039,0.006220644787647611,False
few-label,target-only,UCEC,target-only,cold,25,16,0.6645549941702292,0.6655430310273488,0.0009880368571195675,False
few-label,COAD,UCEC,single,warm,25,16,0.6434900893898173,0.6408619103570248,0.0026281790327925547,False
few-label,target-only,UCEC,target-only,cold,25,17,0.6813058686358336,0.6919701723856153,0.010664303749781667,True
few-label,COAD,UCEC,single,warm,25,17,0.6998251068791294,0.7091022819942243,0.00927717511509496,False
few-label,target-only,UCEC,target-only,cold,25,18,0.6914302370773415,0.7041125951503513,0.01268235807300977,True
few-label,COAD,UCEC,single,warm,25,18,0.6992226972405752,0.6984821135054249,0.0007405837351502909,False
few-label,target-only,UCEC,target-only,cold,25,19,0.6639331519626894,0.6772811578779268,0.013348005915237326,True
few-label,COAD,UCEC,single,warm,25,19,0.6675670423630004,0.6684748664434036,0.0009078240804032411,False
few-label,target-only,UCEC,target-only,cold,40,0,0.7093664982510688,0.7163751214860778,0.007008623235009059,False
few-label,COAD,UCEC,single,warm,40,0,0.7167508744656045,0.7209606411264892,0.004209766660884684,False
few-label,target-only,UCEC,target-only,cold,40,1,0.7209871745044695,0.7185942641533603,0.002392910351109223,False
few-label,COAD,UCEC,single,warm,40,1,0.7491061018266613,0.7482921136919654,0.0008139881346959088,False
few-label,target-only,UCEC,target-only,cold,40,2,0.6911193159735716,0.7131927183723035,0.0220734023987319,True
few-label,COAD,UCEC,single,warm,40,2,0.7228915662650602,0.7372980146650903,0.014406448400030025,True
few-label,target-only,UCEC,target-only,cold,40,3,0.6434900893898173,0.6582840043447314,0.014793914954914111,True
few-label,COAD,UCEC,single,warm,40,3,0.6850563544500582,0.6911362984618978,0.006079944011839644,False
few-label,target-only,UCEC,target-only,cold,40,4,0.6696657598134472,0.6811849709003519,0.01151921108690468,True
few-label,COAD,UCEC,single,warm,40,4,0.6828410415856976,0.6829607567695273,0.00011971518382969393,False
few-label,target-only,UCEC,target-only,cold,40,5,0.7052467936261173,0.7024266064525594,0.00282018717355792,False
few-label,COAD,UCEC,single,warm,40,5,0.7285075787019044,0.7226852244937338,0.005822354208170566,False
few-label,target-only,UCEC,target-only,cold,40,6,0.6705790905557714,0.673637131204265,0.0030580406484936873,False
few-label,COAD,UCEC,single,warm,40,6,0.6742129809560824,0.6746296875048465,0.00041670654876413415,False
few-label,target-only,UCEC,target-only,cold,40,7,0.6790322580645162,0.6946024666397383,0.015570208575222177,True
few-label,COAD,UCEC,single,warm,40,7,0.7056548775748154,0.7100108268521464,0.004355949277331073,False
few-label,target-only,UCEC,target-only,cold,40,8,0.7113291877186163,0.7159101739192223,0.004580986200605985,False
few-label,COAD,UCEC,single,warm,40,8,0.7018072289156626,0.7021639123724475,0.00035668345678485647,False
