experiment,source,target,base,arm,k,draw_seed,auc,rank_auc,rank_gap,rank_diverged
few-label,STAD,COAD,single,warm,25,8,0.8323812771762298,0.835535851308722,0.003154574132492205,False
few-label,STAD,COAD,single,warm,25,9,0.8256884644897263,0.8263279051922585,0.0006394407025321902,False
few-label,STAD,COAD,single,warm,25,10,0.8048000682070082,0.8048853269673459,8.525876033771418e-05,False
few-label,STAD,COAD,single,warm,25,11,0.8060363202319039,0.8039687952937165,0.002067524938187404,False
few-label,STAD,COAD,single,warm,25,12,0.8074004603973058,0.8132406854804332,0.005840225083127315,False
few-label,STAD,COAD,single,warm,25,13,0.7718901867166851,0.8223207434563902,0.05043055673970509,True
few-label,STAD,COAD,single,warm,25,14,0.7755136840310342,0.8152655810384517,0.03975189700741755,True
few-label,STAD,COAD,single,warm,25,15,0.8003666126694519,0.8006223889504647,0.00025577628101280947,False
few-label,STAD,COAD,single,warm,25,16,0.798064626140336,0.8206155682496377,0.02255094210930164,True
few-label,STAD,COAD,single,warm,25,17,0.807144684116293,0.8097024469264216,0.002557762810128539,False
few-label,STAD,COAD,single,warm,25,18,0.7897945263875863,0.8055247676698781,0.015730241282291835,True
few-label,STAD,COAD,single,warm,25,19,0.8100008525876033,0.8139866996333873,0.0039858470457839745,False
few-label,STAD,COAD,single,warm,40,0,0.7874499104783016,0.7943771847557336,0.006927274277432005,False
few-label,STAD,COAD,single,warm,40,1,0.8304203256884645,0.8321255008952171,0.0017051752067526182,False
few-label,STAD,COAD,single,warm,40,2,0.8032654105209311,0.8092761531247336,0.00601074260380241,False
few-label,STAD,COAD,single,warm,40,3,0.7969562622559467,0.8130488532696735,0.01609259101372673,True
few-label,STAD,COAD,single,warm,40,4,0.7852331827095236,0.8119618040753687,0.026728621365845084,True
few-label,STAD,COAD,single,warm,40,5,0.830292437547958,0.8298235143661011,0.00046892318185687287,False
few-label,STAD,COAD,single,warm,40,6,0.8018586409753602,0.8285872623412055,0.026728621365845306,True
few-label,STAD,COAD,single,warm,40,7,0.8157984482905619,0.8175888822576518,0.0017904339670898883,False
few-label,STAD,COAD,single,warm,40,8,0.8007929064711399,0.8330207178787621,0.03222781140762221,True
few-label,STAD,COAD,single,warm,40,9,0.8399266774661097,0.8420581464745502,0.002131469008440523,False
few-label,STAD,COAD,single,warm,40,10,0.8027112285787366,0.8171839031460483,0.014472674567311716,True
few-label,STAD,COAD,single,warm,40,11,0.777389376758462,0.8316565777133602,0.05426720095489823,True
few-label,STAD,COAD,single,warm,40,12,0.8285446329610368,0.8314860601926848,0.0029414272316480305,False
few-label,STAD,COAD,single,warm,40,13,0.7911160371728195,0.8253048000682071,0.034188762895387526,True
few-label,STAD,COAD,single,warm,40,14,0.7547531758888226,0.8024128229175549,0.047659647028732266,True
few-label,STAD,COAD,single,warm,40,15,0.8034785574217752,0.8259442407707391,0.022465683348963927,True
few-label,STAD,COAD,single,warm,40,16,0.8117486571745246,0.8155426720095491,0.003794014835024506,False
few-label,STAD,COAD,single,warm,40,17,0.7825049023787195,0.8236848836217923,0.04117998124307276,True
few-label,STAD,COAD,single,warm,40,18,0.8021996760167107,0.821105806121579,0.0189061301048683,True
few-label,STAD,COAD,single,warm,40,19,0.8392446073834087,0.8424844402762385,0.003239832892829808,False
few-label,STAD,COAD,single,warm,all,,0.8076562366783189,0.8254326882087135,0.017776451530394644,True
few-label,STAD+UCEC,COAD,pooled,warm,0,,0.6601585812942281,0.6735868360474039,0.013428254753175772,True
few-label,STAD+UCEC,COAD,pooled,warm,3,0,0.676485633898883,0.7050899479921562,0.02860431409327313,True
few-label,STAD+UCEC,COAD,pooled,warm,3,1,0.6885071191064882,0.7047275982607213,0.01622047915423308,True
few-label,STAD+UCEC,COAD,pooled,warm,3,2,0.6361582402591867,0.666766135220394,0.030607894961207305,True
few-label,STAD+UCEC,COAD,pooled,warm,3,3,0.6686844573279904,0.682411117742348,0.01372666041435755,True
few-label,STAD+UCEC,COAD,pooled,warm,3,4,0.6632278966663824,0.6742262767499361,0.010998380083553694,True
few-label,STAD+UCEC,COAD,pooled,warm,3,5,0.65973228749254,0.6985250234461591,0.038792735953619095,True
few-label,STAD+UCEC,COAD,pooled,warm,3,6,0.6830505584448803,0.6943899735697842,0.011339415124903884,True
few-label,STAD+UCEC,COAD,pooled,warm,3,7,0.6689402336090033,0.6798959843123881,0.010955750703384726,True
few-label,STAD+UCEC,COAD,pooled,warm,3,8,0.6509080057975957,0.685864097536022,0.03495609173842629,True
few-label,STAD+UCEC,COAD,pooled,warm,3,9,0.6605422457157474,0.7007843805951062,0.04024213487935879,True
few-label,STAD+UCEC,COAD,pooled,warm,3,10,0.6788728791883366,0.6974379742518543,0.018565095063517667,True
few-label,STAD+UCEC,COAD,pooled,warm,3,11,0.6568334896410606,0.6940915679086026,0.037258078267542016,True
few-label,STAD+UCEC,COAD,pooled,warm,3,12,0.6825816352630233,0.6928979452638758,0.010316310000852535,True
few-label,STAD+UCEC,COAD,pooled,warm,3,13,0.6758035638161821,0.6830505584448803,0.007246994628698156,False
few-label,STAD+UCEC,COAD,pooled,warm,3,14,0.6704322619149118,0.7002728280330803,0.029840566118168543,True
few-label,STAD+UCEC,COAD,pooled,warm,3,15,0.6522721459629978,0.6798107255520505,0.027538579589052703,True
few-label,STAD+UCEC,COAD,pooled,warm,3,16,0.6720948077414954,0.7009548981157813,0.02886009037428583,True
few-label,STAD+UCEC,COAD,pooled,warm,3,17,0.6804501662545827,0.7103759911330889,0.029925824878506257,True
few-label,STAD+UCEC,COAD,pooled,warm,3,18,0.6827095234035299,0.7116122431579844,0.028902719754454576,True
few-label,STAD+UCEC,COAD,pooled,warm,3,19,0.6922158751811749,0.7173672094807741,0.02515133429959926,True
few-label,STAD+UCEC,COAD,pooled,warm,5,0,0.654915167533464,0.67695455708074,0.022039389547276023,True
few-label,STAD+UCEC,COAD,pooled,warm,5,1,0.6847557336516327,0.6985463381362433,0.013790604484610669,True
few-label,STAD+UCEC,COAD,pooled,warm,5,2,0.6515048171199591,0.6935800153465768,0.04207519822661765,True
few-label,STAD+UCEC,COAD,pooled,warm,5,3,0.685139398073152,0.7190084406172733,0.033869042544121264,True
few-label,STAD+UCEC,COAD,pooled,warm,5,4,0.6813880126182965,0.7047915423309745,0.023403529712678006,True
few-label,STAD+UCEC,COAD,pooled,warm,5,5,0.6954983374541736,0.7070082700997529,0.011509932645579313,True
few-label,STAD+UCEC,COAD,pooled,warm,5,6,0.652442663483673,0.679363117060278,0.026920453576604997,True
few-label,STAD+UCEC,COAD,pooled,warm,5,7,0.7003154574132491,0.722141700059681,0.02182624264643196,True
few-label,STAD+UCEC,COAD,pooled,warm,5,8,0.7134879358854123,0.7308807229942876,0.017392787108875374,True
few-label,STAD+UCEC,COAD,pooled,warm,5,9,0.6886350072469947,0.7125927189018672,0.023957711654872482,True
few-label,STAD+UCEC,COAD,pooled,warm,5,10,0.6730326541052093,0.6995481285702105,0.026515474465001243,True
few-label,STAD+UCEC,COAD,pooled,warm,5,11,0.6685991985676528,0.6853525449739961,0.016753346406343295,True
few-label,STAD+UCEC,COAD,pooled,warm,5,12,0.7011680450166256,0.7219285531588371,0.02076050814221153,True
few-label,STAD+UCEC,COAD,pooled,warm,5,13,0.6742689061301048,0.6792991729900246,0.0050302668599198075,False
few-label,STAD+UCEC,COAD,pooled,warm,5,14,0.6862051325773724,0.7001449398925741,0.013939807315201724,True
few-label,STAD+UCEC,COAD,pooled,warm,5,15,0.7155767755136841,0.732266177849774,0.016689402336089842,True
few-label,STAD+UCEC,COAD,pooled,warm,5,16,0.6393128143916788,0.6661266945178618,0.02681388012618302,True
few-label,STAD+UCEC,COAD,pooled,warm,5,17,0.6671497996419131,0.7008270099752749,0.033677210333361796,True
few-label,STAD+UCEC,COAD,pooled,warm,5,18,0.6459203683178446,0.6752493818739876,0.029329013556143035,True
few-label,STAD+UCEC,COAD,pooled,warm,5,19,0.6576434478642682,0.6795123198908688,0.021868872026600594,True
few-label,STAD+UCEC,COAD,pooled,warm,10,0,0.7175377270014494,0.7356125841930259,0.018074857191576532,True
few-label,STAD+UCEC,COAD,pooled,warm,10,1,0.7397476340694006,0.7498081677892403,0.010060533719839726,True
few-label,STAD+UCEC,COAD,pooled,warm,10,2,0.6554267200954899,0.7041521016284423,0.04872538153295247,True
few-label,STAD+UCEC,COAD,pooled,warm,10,3,0.6963935544377184,0.7266390996674909,0.030245545229772408,True
few-label,STAD+UCEC,COAD,pooled,warm,10,4,0.6390144087304971,0.6772955921220906,0.038281183391593476,True
few-label,STAD+UCEC,COAD,pooled,warm,10,5,0.6496717537727003,0.6945178617102907,0.044846107937590474,True
few-label,STAD+UCEC,COAD,pooled,warm,10,6,0.713061642083724,0.7172606360303522,0.004198993946628149,False
few-label,STAD+UCEC,COAD,pooled,warm,10,7,0.6744394236507801,0.7181345383238127,0.043695114673032553,True
few-label,STAD+UCEC,COAD,pooled,warm,10,8,0.6718816608406514,0.7212677977662205,0.049386136925569146,True
few-label,STAD+UCEC,COAD,pooled,warm,10,9,0.6504817119959077,0.6824537471225169,0.03197203512660929,True
few-label,STAD+UCEC,COAD,pooled,warm,10,10,0.6517605934009719,0.6835194816267371,0.031758888225765225,True
few-label,STAD+UCEC,COAD,pooled,warm,10,11,0.673075283485378,0.707605081422116,0.03452979793673794,True
few-label,STAD+UCEC,COAD,pooled,warm,10,12,0.6778071446841163,0.7233779520845766,0.04557080740046027,True
few-label,STAD+UCEC,COAD,pooled,warm,10,13,0.6962230369170432,0.7262980646261402,0.03007502770909698,True
few-label,STAD+UCEC,COAD,pooled,warm,10,14,0.6625458265836816,0.7054309830335067,0.04288515644982516,True
few-label,STAD+UCEC,COAD,pooled,warm,10,15,0.6959246312558615,0.7252536448120044,0.029329013556142924,True
few-label,STAD+UCEC,COAD,pooled,warm,10,16,0.6764430045187143,0.7255094210930174,0.04906641657430311,True
few-label,STAD+UCEC,COAD,pooled,warm,10,17,0.6729900247250405,0.7102907323727512,0.03730070764771065,True
few-label,STAD+UCEC,COAD,pooled,warm,10,18,0.661991644641487,0.7192855315883706,0.05729388694688364,True
few-label,STAD+UCEC,COAD,pooled,warm,10,19,0.6868445732799046,0.7062622559467986,0.01941768266689403,True
few-label,STAD+UCEC,COAD,pooled,warm,25,0,0.6919174695199931,0.7402165572512576,0.048299087731264456,True
few-label,STAD+UCEC,COAD,pooled,warm,25,1,0.7554778753516924,0.7761531247335665,0.02067524938187404,True
few-label,STAD+UCEC,COAD,pooled,warm,25,2,0.7360388779947139,0.7477619575411373,0.011723079546423376,True
few-label,STAD+UCEC,COAD,pooled,warm,25,3,0.7492966152272146,0.7645153039474807,0.015218688720266105,True
few-label,STAD+UCEC,COAD,pooled,warm,25,4,0.716003069315372,0.7351223463210845,0.019119277005712476,True
few-label,STAD+UCEC,COAD,pooled,warm,25,5,0.7233779520845767,0.7523233012192003,0.028945349134623655,True
few-label,STAD+UCEC,COAD,pooled,warm,25,6,0.711697501918322,0.7488276920453577,0.03713019012703567,True
few-label,STAD+UCEC,COAD,pooled,warm,25,7,0.7486571745246824,0.7674780458692131,0.0188208713445307,True
few-label,STAD+UCEC,COAD,pooled,warm,25,8,0.7317759399778327,0.7571191064881917,0.02534316651035895,True
few-label,STAD+UCEC,COAD,pooled,warm,25,9,0.7556910222525365,0.7617443942365076,0.006053371983971156,False
few-label,STAD+UCEC,COAD,pooled,warm,25,10,0.7225679938613693,0.7481882513428254,0.025620257481456132,True
few-label,STAD+UCEC,COAD,pooled,warm,25,11,0.7071361582402591,0.7304970585727684,0.02336090033250926,True
few-label,STAD+UCEC,COAD,pooled,warm,25,12,0.7307102054736125,0.7677125074601414,0.037002301986528874,True
few-label,STAD+UCEC,COAD,pooled,warm,25,13,0.7065819762980646,0.7456304885326968,0.03904851223463213,True
few-label,STAD+UCEC,COAD,pooled,warm,25,14,0.7080740046039731,0.7368914655980902,0.028817460994117083,True
few-label,STAD+UCEC,COAD,pooled,warm,25,15,0.7299428766305738,0.7444155511978856,0.014472674567311827,True
few-label,STAD+UCEC,COAD,pooled,warm,25,16,0.7156194048938528,0.7488703214255263,0.03325091653167356,True
few-label,STAD+UCEC,COAD,pooled,warm,25,17,0.7436695370449313,0.7567567567567567,0.01308721971182536,True
few-label,STAD+UCEC,COAD,pooled,warm,25,18,0.7014238212976384,0.7243157984482905,0.022891977150652165,True
few-label,STAD+UCEC,COAD,pooled,warm,25,19,0.7275982607212892,0.7470372580782676,0.019438997356978405,True
few-label,STAD+UCEC,COAD,pooled,warm,40,0,0.7186034615056698,0.7423480262596981,0.023744564754028308,True
few-label,STAD+UCEC,COAD,pooled,warm,40,1,0.7382982351436611,0.7643874158069741,0.026089180663313005,True
few-label,STAD+UCEC,COAD,pooled,warm,40,2,0.7343763321681304,0.7718901867166851,0.037513854548554715,True
few-label,STAD+UCEC,COAD,pooled,warm,40,3,0.7195413078693835,0.7625543524597153,0.04301304459033173,True
few-label,STAD+UCEC,COAD,pooled,warm,40,4,0.7371046124989343,0.7718475573365163,0.034742944837582,True
few-label,STAD+UCEC,COAD,pooled,warm,40,5,0.7532185182027452,0.7870662460567822,0.033847727854037,True
few-label,STAD+UCEC,COAD,pooled,warm,40,6,0.7367635774575838,0.7640037513854548,0.027240173927871036,True
few-label,STAD+UCEC,COAD,pooled,warm,40,7,0.7743200613863074,0.7935032824622729,0.019183221075965484,True
few-label,STAD+UCEC,COAD,pooled,warm,40,8,0.7310086111347941,0.7624264643192088,0.0314178531844147,True
few-label,STAD+UCEC,COAD,pooled,warm,40,9,0.7804586921306165,0.795080569528519,0.01462187739790255,True
few-label,STAD+UCEC,COAD,pooled,warm,40,10,0.7297297297297297,0.770206326200017,0.04047659647028734,True
few-label,STAD+UCEC,COAD,pooled,warm,40,11,0.7132747889845681,0.7759612925228068,0.06268650353823868,True
few-label,STAD+UCEC,COAD,pooled,warm,40,12,0.7790092932048768,0.7869596726063602,0.007950379401483465,False
few-label,STAD+UCEC,COAD,pooled,warm,40,13,0.7329269332423908,0.7772614886179555,0.044334555375564744,True
few-label,STAD+UCEC,COAD,pooled,warm,40,14,0.6967772188592378,0.7373177593997784,0.04054054054054057,True
few-label,STAD+UCEC,COAD,pooled,warm,40,15,0.7357831017137011,0.7660499616335579,0.03026685991985678,True
few-label,STAD+UCEC,COAD,pooled,warm,40,16,0.7240173927871089,0.7630019609514878,0.0389845681643789,True
few-label,STAD+UCEC,COAD,pooled,warm,40,17,0.7323301219200273,0.7709523403529712,0.03862221843294389,True
few-label,STAD+UCEC,COAD,pooled,warm,40,18,0.7372751300196096,0.7805865802711227,0.04331145025151306,True
few-label,STAD+UCEC,COAD,pooled,warm,40,19,0.7834853781226021,0.8017307528348538,0.01824537471225174,True
few-label,STAD+UCEC,COAD,pooled,warm,all,,0.7582061556824964,0.7875351692386391,0.029329013556142702,True
few-label,target-only,STAD,target-only,cold,0,,0.5,0.480674087816945,0.019325912183055016,True
few-label,COAD,STAD,single,warm,0,,0.7595856524427953,0.7649453720882292,0.0053597196454339135,False
few-label,target-only,STAD,target-only,cold,3,0,0.6242527313955885,0.6181199752628324,0.006132756132756101,False
few-label,COAD,STAD,single,warm,3,0,0.7764893836322406,0.7770305091733664,0.000541125541125731,False
few-label,target-only,STAD,target-only,cold,3,1,0.6810451453308597,0.6683931148216864,0.012652030509173295,True
few-label,COAD,STAD,single,warm,3,1,0.762677798392084,0.7585034013605443,0.004174397031539767,False
few-label,target-only,STAD,target-only,cold,3,2,0.6243558029272316,0.6034065141207998,0.020949288806431765,True
few-label,COAD,STAD,single,warm,3,2,0.7724180581323438,0.7745825602968459,0.0021645021645021467,False
few-label,target-only,STAD,target-only,cold,3,3,0.5861162646876933,0.5877138734281592,0.0015976087404658834,False
few-label,COAD,STAD,single,warm,3,3,0.7805607091321377,0.7830859616573902,0.002525252525252486,False
few-label,target-only,STAD,target-only,cold,3,4,0.6194599051741908,0.6143578643578643,0.005102040816326481,False
few-label,COAD,STAD,single,warm,3,4,0.751288394145537,0.7623170480313337,0.011028653885796658,True
few-label,target-only,STAD,target-only,cold,3,5,0.6906307977736549,0.6958101422387137,0.005179344465058855,False
few-label,COAD,STAD,single,warm,3,5,0.7687074829931972,0.7796846011131724,0.010977118119975149,True
few-label,target-only,STAD,target-only,cold,3,6,0.6361059575345289,0.6146670789527932,0.021438878581735765,True
few-label,COAD,STAD,single,warm,3,6,0.777468563182849,0.7845031952174808,0.007034632034631838,False
few-label,target-only,STAD,target-only,cold,3,7,0.6578540507111936,0.6606112141826428,0.0027571634714491644,False
few-label,COAD,STAD,single,warm,3,7,0.7784992784992786,0.7857658214801071,0.0072665429808285165,False
few-label,target-only,STAD,target-only,cold,3,8,0.676149247577819,0.6980261801690373,0.021876932591218257,True
few-label,COAD,STAD,single,warm,3,8,0.7729334157905586,0.7870799835085549,0.014146567717996272,True
few-label,target-only,STAD,target-only,cold,3,9,0.7185631828488972,0.7484023912595341,0.02983920841063692,True
few-label,COAD,STAD,single,warm,3,9,0.7620078334364049,0.7832405689548547,0.02123273551844984,True
few-label,target-only,STAD,target-only,cold,3,10,0.7057307771593486,0.7039785611214182,0.0017522160379304097,False
few-label,COAD,STAD,single,warm,3,10,0.7979797979797979,0.8009688723974439,0.002989074417645954,False
few-label,target-only,STAD,target-only,cold,3,11,0.6816635745207174,0.6737012987012987,0.007962275819418663,False
few-label,COAD,STAD,single,warm,3,11,0.7716450216450216,0.7899402185116471,0.018295196866625507,True
few-label,target-only,STAD,target-only,cold,3,12,0.6739332096474954,0.692099567099567,0.018166357452071624,True
few-label,COAD,STAD,single,warm,3,12,0.7934446505875078,0.797670583384869,0.004225932797361165,False
few-label,target-only,STAD,target-only,cold,3,13,0.5964749536178108,0.5939754689754689,0.0024994846423418426,False
few-label,COAD,STAD,single,warm,3,13,0.7959699031127603,0.8008142650999793,0.004844361987219048,False
few-label,target-only,STAD,target-only,cold,3,14,0.6749123891981035,0.67931869717584,0.004406307977736557,False
few-label,COAD,STAD,single,warm,3,14,0.7829828901257473,0.7881364667078954,0.0051535765821481005,False
few-label,target-only,STAD,target-only,cold,3,15,0.65563801278087,0.6746804782519068,0.01904246547103683,True
few-label,COAD,STAD,single,warm,3,15,0.7415481344052772,0.7662853019995877,0.02473716759431044,True
few-label,target-only,STAD,target-only,cold,3,16,0.6066274994846423,0.5802154195011338,0.026412079983508585,True
few-label,COAD,STAD,single,warm,3,16,0.7490208204493919,0.7627808699237271,0.013760049474335179,True
few-label,target-only,STAD,target-only,cold,3,17,0.6708410636982064,0.6756081220366934,0.004767058338487007,False
few-label,COAD,STAD,single,warm,3,17,0.7894248608534322,0.7850700886415173,0.004354772211914937,False
few-label,target-only,STAD,target-only,cold,3,18,0.6171923314780459,0.6626726448155019,0.04548031333745606,True
few-label,COAD,STAD,single,warm,3,18,0.7755617398474541,0.7936765615337045,0.018114821686250338,True
few-label,target-only,STAD,target-only,cold,3,19,0.6819727891156462,0.663754895897753,0.018217893217893133,True
few-label,COAD,STAD,single,warm,3,19,0.8028241599670172,0.8060193774479489,0.003195217480931767,False
few-label,target-only,STAD,target-only,cold,5,0,0.6554834054834054,0.6526747062461348,0.002808699237270673,False
few-label,COAD,STAD,single,warm,5,0,0.7712327355184497,0.7918985776128633,0.020665842094413578,True
few-label,target-only,STAD,target-only,cold,5,1,0.6645021645021645,0.6682385075242219,0.0037363430220573868,False
few-label,COAD,STAD,single,warm,5,1,0.7777262420119564,0.785482374768089,0.007756132756132628,False
few-label,target-only,STAD,target-only,cold,5,2,0.7499484642341785,0.740182436611008,0.00976602762317047,False
few-label,COAD,STAD,single,warm,5,2,0.79143475572047,0.7870026798598226,0.004432075860647311,False
few-label,target-only,STAD,target-only,cold,5,3,0.7616470830756545,0.7811791383219955,0.01953205524634094,True
few-label,COAD,STAD,single,warm,5,3,0.7973098330241187,0.8034168212739641,0.0061069882498453465,False
few-label,target-only,STAD,target-only,cold,5,4,0.6985673057101628,0.6999072356215214,0.0013399299113585617,False
few-label,COAD,STAD,single,warm,5,4,0.7723149866007009,0.7863327149041434,0.0140177283034425,True
few-label,target-only,STAD,target-only,cold,5,5,0.6815605029890743,0.668908472479901,0.012652030509173295,True
few-label,COAD,STAD,single,warm,5,5,0.7728303442589157,0.7795815295815295,0.006751185322613762,False
few-label,target-only,STAD,target-only,cold,5,6,0.6892393320964749,0.7184601113172541,0.029220779220779147,True
few-label,COAD,STAD,single,warm,5,6,0.7404143475572047,0.7664914450628736,0.02607709750566889,True
few-label,target-only,STAD,target-only,cold,5,7,0.7569573283858999,0.7598690991548135,0.0029117707689135797,False
few-label,COAD,STAD,single,warm,5,7,0.7934446505875077,0.7973356009070294,0.003890950319521691,False
few-label,target-only,STAD,target-only,cold,5,8,0.7921562564419707,0.7984178519892806,0.006261595547309873,False
few-label,COAD,STAD,single,warm,5,8,0.8060193774479489,0.8016130694702124,0.004406307977736557,False
few-label,target-only,STAD,target-only,cold,5,9,0.713821892393321,0.7096217274788703,0.0042001649144506326,False
few-label,COAD,STAD,single,warm,5,9,0.769635126777984,0.7850185528756957,0.015383426097711705,True
few-label,target-only,STAD,target-only,cold,5,10,0.7182024324881467,0.7386363636363635,0.02043393114821679,True
few-label,COAD,STAD,single,warm,5,10,0.7867965367965367,0.7956091527520099,0.008812615955473224,False
few-label,target-only,STAD,target-only,cold,5,11,0.6529066171923315,0.6663832199546486,0.013476602762317103,True
few-label,COAD,STAD,single,warm,5,11,0.8279736136878993,0.8200886415172128,0.00788497217068651,False
few-label,target-only,STAD,target-only,cold,5,12,0.7422180993609564,0.7738868274582561,0.0316687280972997,True
few-label,COAD,STAD,single,warm,5,12,0.7849927849927849,0.7924139352710782,0.007421150278293265,False
few-label,target-only,STAD,target-only,cold,5,13,0.7390228818800246,0.7638115852401567,0.02478870336013206,True
few-label,COAD,STAD,single,warm,5,13,0.780818387961245,0.7763347763347763,0.004483611626468709,False
few-label,target-only,STAD,target-only,cold,5,14,0.6596578025149453,0.6870490620490619,0.027391259534116585,True
few-label,COAD,STAD,single,warm,5,14,0.7528344671201813,0.7717480931766645,0.018913626056483168,True
few-label,target-only,STAD,target-only,cold,5,15,0.712430426716141,0.7031797567511854,0.009250669964955605,False
few-label,COAD,STAD,single,warm,5,15,0.8065347351061637,0.8059678416821274,0.0005668934240362633,False
few-label,target-only,STAD,target-only,cold,5,16,0.7088229231086374,0.7170944135229849,0.008271490414347493,False
few-label,COAD,STAD,single,warm,5,16,0.779633065347351,0.7817460317460317,0.002112966398680749,False
few-label,target-only,STAD,target-only,cold,5,17,0.7410327767470625,0.7304421768707482,0.010590599876314277,True
few-label,COAD,STAD,single,warm,5,17,0.7852504638218923,0.7855081426509998,0.0002576788291074328,False
few-label,target-only,STAD,target-only,cold,5,18,0.7689651618223047,0.7822356215213357,0.013270459699031067,True
few-label,COAD,STAD,single,warm,5,18,0.80153576582148,0.8126159554730983,0.011080189651618277,True
few-label,target-only,STAD,target-only,cold,5,19,0.740672026386312,0.7371933621933622,0.003478664192949843,False
few-label,COAD,STAD,single,warm,5,19,0.7851989280560709,0.7864100185528757,0.0012110904968047898,False
few-label,target-only,STAD,target-only,cold,10,0,0.7790146361574932,0.7739898989898989,0.005024737167594329,False
few-label,COAD,STAD,single,warm,10,0,0.7940630797773656,0.8076169861884148,0.013553906411049255,True
few-label,target-only,STAD,target-only,cold,10,1,0.8051432694289837,0.8001700680272109,0.00497320140177282,False
few-label,COAD,STAD,single,warm,10,1,0.8100907029478458,0.8158884766027622,0.005797773654916405,False
few-label,target-only,STAD,target-only,cold,10,2,0.7714904143475572,0.782312925170068,0.010822510822510845,True
few-label,COAD,STAD,single,warm,10,2,0.8147804576376003,0.8241084312512885,0.0093279736136882,False
few-label,target-only,STAD,target-only,cold,10,3,0.826221397649969,0.8117398474541332,0.014481550195835857,True
few-label,COAD,STAD,single,warm,10,3,0.8185941043083901,0.827226345083488,0.008632240775097944,False
few-label,target-only,STAD,target-only,cold,10,4,0.7432488146773861,0.7358018965161821,0.007446918161204019,False
few-label,COAD,STAD,single,warm,10,4,0.7739125953411667,0.7797876726448155,0.005875077303648779,False
few-label,target-only,STAD,target-only,cold,10,5,0.7901978973407544,0.7827767470624613,0.007421150278293154,False
few-label,COAD,STAD,single,warm,10,5,0.7928777571634713,0.8035714285714285,0.010693671407957184,True
few-label,target-only,STAD,target-only,cold,10,6,0.7886002886002885,0.7934961863533292,0.004895897753040668,False
few-label,COAD,STAD,single,warm,10,6,0.7980313337456195,0.8051948051948052,0.007163471449185721,False
few-label,target-only,STAD,target-only,cold,10,7,0.7464440321583179,0.7562100597814883,0.009766027623170359,False
few-label,COAD,STAD,single,warm,10,7,0.8072562358276645,0.8123067408781695,0.005050505050504972,False
few-label,target-only,STAD,target-only,cold,10,8,0.8068439497010925,0.803726035868893,0.0031179138321995037,False
few-label,COAD,STAD,single,warm,10,8,0.8022057307771593,0.8126159554730983,0.010410224695938997,True
few-label,target-only,STAD,target-only,cold,10,9,0.7760255617398475,0.7892702535559678,0.013244691816120313,True
few-label,COAD,STAD,single,warm,10,9,0.80431869717584,0.8132859204287776,0.008967223252937528,False
few-label,target-only,STAD,target-only,cold,10,10,0.7977736549165121,0.8030560709132137,0.00528241599670165,False
few-label,COAD,STAD,single,warm,10,10,0.8354978354978355,0.8298289012574727,0.005668934240362855,False
few-label,target-only,STAD,target-only,cold,10,11,0.8296742939600081,0.8254483611626469,0.004225932797361276,False
few-label,COAD,STAD,single,warm,10,11,0.81581117295403,0.8225623582766439,0.006751185322613873,False
few-label,target-only,STAD,target-only,cold,10,12,0.7740672026386312,0.7993712636569779,0.025304061018346702,True
few-label,COAD,STAD,single,warm,10,12,0.7983920841063699,0.8096011131725417,0.011209029066171827,True
few-label,target-only,STAD,target-only,cold,10,13,0.7931354359925789,0.7937796330653473,0.0006441970727684154,False
few-label,COAD,STAD,single,warm,10,13,0.817511853226139,0.814522778808493,0.002989074417645954,False
few-label,target-only,STAD,target-only,cold,10,14,0.7956606885178313,0.7991651205936918,0.0035044320758604863,False
few-label,COAD,STAD,single,warm,10,14,0.7949391877963307,0.8121005978148835,0.01716141001855287,True
few-label,target-only,STAD,target-only,cold,10,15,0.7558750773036488,0.7932127396413111,0.037337662337662336,True
few-label,COAD,STAD,single,warm,10,15,0.7883941455370027,0.7954030096887239,0.007008864151721195,False
few-label,target-only,STAD,target-only,cold,10,16,0.8034941249226962,0.7825190682333539,0.020975056689342297,True
few-label,COAD,STAD,single,warm,10,16,0.7888579674293961,0.8039579468150897,0.01509997938569363,True
few-label,target-only,STAD,target-only,cold,10,17,0.768037518037518,0.7590445269016697,0.008992991135848283,False
few-label,COAD,STAD,single,warm,10,17,0.77994227994228,0.7974644403215831,0.017522160379303098,True
few-label,target-only,STAD,target-only,cold,10,18,0.8035456606885178,0.8052721088435375,0.0017264481550196553,False
few-label,COAD,STAD,single,warm,10,18,0.8066378066378066,0.8098587920016491,0.003220985363842521,False
few-label,target-only,STAD,target-only,cold,10,19,0.8015357658214801,0.7976190476190477,0.003916718202432445,False
few-label,COAD,STAD,single,warm,10,19,0.7983920841063699,0.8068697175840033,0.008477633477633417,False
few-label,target-only,STAD,target-only,cold,25,0,0.834054834054834,0.8359101216244074,0.0018552875695733162,False
few-label,COAD,STAD,single,warm,25,0,0.8335394763966193,0.8368635332921046,0.0033240568954853167,False
few-label,target-only,STAD,target-only,cold,25,1,0.8619872191300764,0.8587920016491444,0.003195217480931989,False
few-label,COAD,STAD,single,warm,25,1,0.8251906823335395,0.8296485260770975,0.004457843743557954,False
few-label,target-only,STAD,target-only,cold,25,2,0.8387961245104102,0.8383580705009276,0.0004380540094826024,False
few-label,COAD,STAD,single,warm,25,2,0.8358585858585859,0.8446712018140589,0.008812615955473002,False
