experiment,source,target,base,arm,k,draw_seed,auc,fold_auc,fold_gap,fold_diverged
few-label,target-only,STAD,target-only,cold,25,3,0.7713358070500929,0.743411558174856,0.027924248875236812,True
few-label,COAD,STAD,single,warm,25,3,0.7943207586064729,0.786624778092381,0.007695980514091927,False
few-label,target-only,STAD,target-only,cold,25,4,0.8040094825809112,0.8149937162587021,0.010984233677790889,True
few-label,COAD,STAD,single,warm,25,4,0.7979797979797979,0.7904093002414246,0.007570497738373261,False
few-label,target-only,STAD,target-only,cold,25,5,0.8151927437641723,0.8016967032621773,0.013496040501994933,True
few-label,COAD,STAD,single,warm,25,5,0.8033910533910533,0.7807985717076837,0.02259248168336958,True
few-label,target-only,STAD,target-only,cold,25,6,0.7929292929292929,0.7984227639634303,0.005493471034137332,False
few-label,COAD,STAD,single,warm,25,6,0.7997320140177283,0.791031718406618,0.008700295611110298,False
few-label,target-only,STAD,target-only,cold,25,7,0.8148835291692434,0.8182531697261413,0.0033696405568978127,False
few-label,COAD,STAD,single,warm,25,7,0.8091630591630592,0.7926774570416811,0.016485602121378062,True
few-label,target-only,STAD,target-only,cold,25,8,0.7842712842712842,0.771419273743075,0.012852010528209279,True
few-label,COAD,STAD,single,warm,25,8,0.7780869923727065,0.7689233744954801,0.009163617877226415,False
few-label,target-only,STAD,target-only,cold,25,9,0.7996804782519068,0.7747973211235246,0.024883157128382183,True
few-label,COAD,STAD,single,warm,25,9,0.7970521541950113,0.7831725248899617,0.013879629305049601,True
few-label,target-only,STAD,target-only,cold,25,10,0.790146361574933,0.7607602016774052,0.029386159897527797,True
few-label,COAD,STAD,single,warm,25,10,0.8056586270871985,0.7996666146229319,0.005992012464266616,False
few-label,target-only,STAD,target-only,cold,25,11,0.825036075036075,0.8100645988632256,0.01497147617284944,True
few-label,COAD,STAD,single,warm,25,11,0.8219954648526075,0.8226064111014983,0.000610946248890798,False
few-label,target-only,STAD,target-only,cold,25,12,0.8441043083900227,0.8220805477190851,0.022023760670937587,True
few-label,COAD,STAD,single,warm,25,12,0.8214285714285714,0.8076256238485875,0.013802947579983904,True
few-label,target-only,STAD,target-only,cold,25,13,0.762574726860441,0.7539286446713873,0.008646082189053717,False
few-label,COAD,STAD,single,warm,25,13,0.7661822304679446,0.7638622393625831,0.0023199911053615185,False
few-label,target-only,STAD,target-only,cold,25,14,0.7955060812203669,0.7837035860135987,0.011802495206768238,True
few-label,COAD,STAD,single,warm,25,14,0.8144712430426715,0.7983131942155663,0.016158048827105143,True
few-label,target-only,STAD,target-only,cold,25,15,0.8040094825809111,0.7659946485594002,0.038014834021510846,True
few-label,COAD,STAD,single,warm,25,15,0.7815914244485673,0.7674611737092425,0.014130250739324834,True
few-label,target-only,STAD,target-only,cold,25,16,0.8071531642960214,0.7532269667720131,0.05392619752400829,True
few-label,COAD,STAD,single,warm,25,16,0.8127705627705628,0.7905419964200361,0.022228566350526724,True
few-label,target-only,STAD,target-only,cold,25,17,0.8006081220366934,0.7883496406303384,0.012258481406354993,True
few-label,COAD,STAD,single,warm,25,17,0.7827252112966399,0.7795138046851949,0.0032114066114449225,False
few-label,target-only,STAD,target-only,cold,25,18,0.8141620284477427,0.8103968366642362,0.0037651917835064275,False
few-label,COAD,STAD,single,warm,25,18,0.8072562358276644,0.7926382131136063,0.014618022714058099,True
few-label,target-only,STAD,target-only,cold,25,19,0.8194186765615338,0.8078208085312817,0.01159786803025209,True
few-label,COAD,STAD,single,warm,25,19,0.8122036693465264,0.8025684136481821,0.009635255698344336,False
few-label,target-only,STAD,target-only,cold,40,0,0.8217893217893217,0.7988883152634157,0.022901006525905987,True
few-label,COAD,STAD,single,warm,40,0,0.8129251700680271,0.8039536112942136,0.008971558773813504,False
few-label,target-only,STAD,target-only,cold,40,1,0.7983405483405484,0.7877602909138142,0.010580257426734185,True
few-label,COAD,STAD,single,warm,40,1,0.8119459905174191,0.8074682255572867,0.004477764960132413,False
few-label,target-only,STAD,target-only,cold,40,2,0.8158111729540302,0.7925028700130087,0.023308302941021486,True
few-label,COAD,STAD,single,warm,40,2,0.8286951144094001,0.8186208471388378,0.010074267270562376,True
few-label,target-only,STAD,target-only,cold,40,3,0.8114821686250258,0.7926627195746241,0.01881944905040167,True
few-label,COAD,STAD,single,warm,40,3,0.8203463203463204,0.8035534998540383,0.016792820492282035,True
few-label,target-only,STAD,target-only,cold,40,4,0.7954030096887239,0.7802266241962742,0.015176385492449707,True
few-label,COAD,STAD,single,warm,40,4,0.8146258503401361,0.8072777918485727,0.007348058491563392,False
few-label,target-only,STAD,target-only,cold,40,5,0.7717996289424861,0.7457191351782565,0.026080493764229606,True
few-label,COAD,STAD,single,warm,40,5,0.7815914244485673,0.7619264120445797,0.01966501240398766,True
few-label,target-only,STAD,target-only,cold,40,6,0.8061739847454134,0.7970979648792961,0.00907601986611728,False
few-label,COAD,STAD,single,warm,40,6,0.8078231292517006,0.7964689275234944,0.011354201728206226,True
few-label,target-only,STAD,target-only,cold,40,7,0.8249845392702535,0.814279228669195,0.010705310601058504,True
few-label,COAD,STAD,single,warm,40,7,0.8178210678210678,0.8157644937249977,0.002056574096070074,False
few-label,target-only,STAD,target-only,cold,40,8,0.8131313131313133,0.8064164039901549,0.006714909141158354,False
few-label,COAD,STAD,single,warm,40,8,0.8214801071943929,0.8166728417559395,0.004807265438453445,False
few-label,target-only,STAD,target-only,cold,40,9,0.8010204081632654,0.8020481215592875,0.0010277133960221452,False
few-label,COAD,STAD,single,warm,40,9,0.8124098124098124,0.7948807653586496,0.01752904705116276,True
few-label,target-only,STAD,target-only,cold,40,10,0.8100907029478457,0.8036621914126434,0.006428511535202297,False
few-label,COAD,STAD,single,warm,40,10,0.8223046794475365,0.8207464375920454,0.0015582418554911381,False
few-label,target-only,STAD,target-only,cold,40,11,0.8427643784786641,0.8162761278535363,0.02648825062512783,True
few-label,COAD,STAD,single,warm,40,11,0.8199855699855699,0.7990835370737616,0.020902032911808366,True
few-label,target-only,STAD,target-only,cold,40,12,0.8124613481756339,0.8019655382825495,0.010495809893084407,True
few-label,COAD,STAD,single,warm,40,12,0.8203463203463203,0.8171883689561124,0.0031579513902079137,False
few-label,target-only,STAD,target-only,cold,40,13,0.8275097917955061,0.8185816327308224,0.008928159064683694,False
few-label,COAD,STAD,single,warm,40,13,0.8139558853844567,0.7979975786788913,0.015958306705565417,True
few-label,target-only,STAD,target-only,cold,40,14,0.8250360750360751,0.81356073727532,0.011475337760755155,True
few-label,COAD,STAD,single,warm,40,14,0.823953823953824,0.7978590262796674,0.026094797674156567,True
few-label,target-only,STAD,target-only,cold,40,15,0.8117398474541332,0.8012771567641561,0.010462690689977072,True
few-label,COAD,STAD,single,warm,40,15,0.8099876314162028,0.7836873513463436,0.026300280069859183,True
few-label,target-only,STAD,target-only,cold,40,16,0.8193156050298908,0.7991473763481434,0.02016822868174739,True
few-label,COAD,STAD,single,warm,40,16,0.8126159554730983,0.8053970578696161,0.007218897603482155,False
few-label,target-only,STAD,target-only,cold,40,17,0.8234900020614305,0.8157276246011801,0.007762377460250436,False
few-label,COAD,STAD,single,warm,40,17,0.8132343846629561,0.7997575800360337,0.013476804626922356,True
few-label,target-only,STAD,target-only,cold,40,18,0.7844258915687488,0.7715642909052832,0.012861600663465533,True
few-label,COAD,STAD,single,warm,40,18,0.7946815089672232,0.7655653236392059,0.029116185328017297,True
few-label,target-only,STAD,target-only,cold,40,19,0.8032879818594104,0.7838282909040347,0.019459690955375697,True
few-label,COAD,STAD,single,warm,40,19,0.8138528138528138,0.8045166965456485,0.009336117307165326,False
few-label,target-only,STAD,target-only,cold,all,,0.8123067408781693,0.7974861645203113,0.01482057635785805,True
few-label,COAD,STAD,single,warm,all,,0.8171511028653886,0.8061985363928494,0.010952566472539171,True
few-label,UCEC,STAD,single,warm,0,,0.5267985982271697,0.5054684227434814,0.02133017548368832,True
few-label,UCEC,STAD,single,warm,3,0,0.6109565038136467,0.575177537929245,0.03577896588440177,True
few-label,UCEC,STAD,single,warm,3,1,0.6158008658008658,0.5865975090349589,0.029203356765906907,True
few-label,UCEC,STAD,single,warm,3,2,0.5513811585240157,0.5349472046090202,0.01643395391499547,True
few-label,UCEC,STAD,single,warm,3,3,0.5384972170686456,0.5393736786197159,0.00087646155107024,False
few-label,UCEC,STAD,single,warm,3,4,0.62847866419295,0.5986714107092845,0.02980725348366542,True
few-label,UCEC,STAD,single,warm,3,5,0.6457946815089672,0.6271774702671881,0.018617211241779175,True
few-label,UCEC,STAD,single,warm,3,6,0.5712224283652855,0.5604769097605853,0.010745518604700188,True
few-label,UCEC,STAD,single,warm,3,7,0.6086373943516801,0.6045635619158669,0.004073832435813163,False
few-label,UCEC,STAD,single,warm,3,8,0.6594516594516595,0.6503848437174239,0.009066815734235623,False
few-label,UCEC,STAD,single,warm,3,9,0.59992784992785,0.5863318080175545,0.013596041910295509,True
few-label,UCEC,STAD,single,warm,3,10,0.638476602762317,0.6354334825669874,0.003043120195329596,False
few-label,UCEC,STAD,single,warm,3,11,0.5847763347763347,0.5697668270321141,0.015009507744220607,True
few-label,UCEC,STAD,single,warm,3,12,0.5978664192949907,0.5712838292729336,0.026582590022057095,True
few-label,UCEC,STAD,single,warm,3,13,0.4996907854050711,0.4742286218590136,0.025462163546057515,True
few-label,UCEC,STAD,single,warm,3,14,0.6351267779839209,0.5965736101409805,0.03855316784294038,True
few-label,UCEC,STAD,single,warm,3,15,0.6311585240156669,0.5850238547439334,0.046134669271733486,True
few-label,UCEC,STAD,single,warm,3,16,0.5177283034425891,0.5048578109115087,0.012870492531080413,True
few-label,UCEC,STAD,single,warm,3,17,0.5969387755102041,0.5876739187309381,0.009264856779266029,False
few-label,UCEC,STAD,single,warm,3,18,0.569779426922284,0.567634860896278,0.0021445660260059896,False
few-label,UCEC,STAD,single,warm,3,19,0.6316223459080602,0.5962249431914415,0.03539740271661873,True
few-label,UCEC,STAD,single,warm,5,0,0.5368996083281797,0.5475435281730084,0.010643919844828709,True
few-label,UCEC,STAD,single,warm,5,1,0.5915790558647701,0.6055391821960386,0.01396012633126853,True
few-label,UCEC,STAD,single,warm,5,2,0.685271078128221,0.6494767357482875,0.03579434237993351,True
few-label,UCEC,STAD,single,warm,5,3,0.657905586477015,0.6462536463775688,0.011651940099446256,True
few-label,UCEC,STAD,single,warm,5,4,0.6146155431869716,0.5901723672372385,0.02444317594973311,True
few-label,UCEC,STAD,single,warm,5,5,0.6517212945784374,0.603848211287264,0.04787308329117346,True
few-label,UCEC,STAD,single,warm,5,6,0.630952380952381,0.6364579884558101,0.0055056075034291,False
few-label,UCEC,STAD,single,warm,5,7,0.6273448773448773,0.6053613837880307,0.02198349355684659,True
few-label,UCEC,STAD,single,warm,5,8,0.656411049268192,0.6485982687798556,0.007812780488336446,False
few-label,UCEC,STAD,single,warm,5,9,0.6441455370026798,0.6465358275858948,0.002390290583214938,False
few-label,UCEC,STAD,single,warm,5,10,0.6233766233766234,0.612015901129596,0.011360722247027333,True
few-label,UCEC,STAD,single,warm,5,11,0.6350752422180994,0.6205743729679275,0.01450086925017191,True
few-label,UCEC,STAD,single,warm,5,12,0.6914038342609772,0.6409844354641041,0.05041939879687307,True
few-label,UCEC,STAD,single,warm,5,13,0.6296639868068439,0.6162136736161308,0.013450313190713103,True
few-label,UCEC,STAD,single,warm,5,14,0.6285817357245929,0.6234088343316575,0.0051729013929353584,False
few-label,UCEC,STAD,single,warm,5,15,0.6148216862502577,0.6119014884013996,0.002920197848858108,False
few-label,UCEC,STAD,single,warm,5,16,0.5917336631622345,0.5592537236629053,0.03247993949932926,True
few-label,UCEC,STAD,single,warm,5,17,0.6597608740465883,0.6183161832841454,0.04144469076244295,True
few-label,UCEC,STAD,single,warm,5,18,0.5962172747887033,0.5744731957469683,0.02174407904173503,True
few-label,UCEC,STAD,single,warm,5,19,0.6379097093382807,0.6060748232203592,0.03183488611792151,True
few-label,UCEC,STAD,single,warm,10,0,0.7042877757163472,0.6956692609727232,0.008618514743623962,False
few-label,UCEC,STAD,single,warm,10,1,0.6849618635332921,0.67285138181968,0.012110481713612176,True
few-label,UCEC,STAD,single,warm,10,2,0.6445578231292517,0.6256907890287958,0.01886703410045587,True
few-label,UCEC,STAD,single,warm,10,3,0.7166563595135025,0.6978064039776707,0.018849955535831797,True
few-label,UCEC,STAD,single,warm,10,4,0.6357452071737786,0.6068598553641926,0.028885351809585957,True
few-label,UCEC,STAD,single,warm,10,5,0.6853741496598639,0.6589877907764873,0.026386358883376593,True
few-label,UCEC,STAD,single,warm,10,6,0.7157802514945372,0.6974325586281387,0.01834769286639848,True
few-label,UCEC,STAD,single,warm,10,7,0.6678004535147392,0.6452372499872037,0.02256320352753549,True
few-label,UCEC,STAD,single,warm,10,8,0.6780045351473922,0.6450049730246477,0.032999562122744575,True
few-label,UCEC,STAD,single,warm,10,9,0.722531436817151,0.6880142127772597,0.034517224039891325,True
few-label,UCEC,STAD,single,warm,10,10,0.695887445887446,0.6641344648983345,0.0317529809891115,True
few-label,UCEC,STAD,single,warm,10,11,0.703308596165739,0.6844976672910874,0.018810928874651633,True
few-label,UCEC,STAD,single,warm,10,12,0.6648629148629149,0.6399987958546658,0.02486411900824914,True
few-label,UCEC,STAD,single,warm,10,13,0.6816120387548958,0.6752154808289711,0.006396557925924751,False
few-label,UCEC,STAD,single,warm,10,14,0.6589878375592662,0.644354645723914,0.014633191835352166,True
few-label,UCEC,STAD,single,warm,10,15,0.691609977324263,0.682464030457731,0.009145946866532029,False
few-label,UCEC,STAD,single,warm,10,16,0.6852195423623995,0.6504872157075222,0.034732326654877244,True
few-label,UCEC,STAD,single,warm,10,17,0.7123273551844981,0.6672284898380252,0.045098865346472894,True
few-label,UCEC,STAD,single,warm,10,18,0.61002886002886,0.6050709969784983,0.004957863050361722,False
few-label,UCEC,STAD,single,warm,10,19,0.6388888888888888,0.6116564291880616,0.027232459700827216,True
few-label,UCEC,STAD,single,warm,25,0,0.7924139352710782,0.7564360702667927,0.03597786500428546,True
few-label,UCEC,STAD,single,warm,25,1,0.7272211915069058,0.6997984235091824,0.027422767997723363,True
few-label,UCEC,STAD,single,warm,25,2,0.7541743970315399,0.729889340480777,0.02428505655076285,True
few-label,UCEC,STAD,single,warm,25,3,0.7095959595959596,0.6899899508905851,0.019606008705374434,True
few-label,UCEC,STAD,single,warm,25,4,0.7694289837146979,0.7595479183000233,0.009881065414674595,False
few-label,UCEC,STAD,single,warm,25,5,0.7695835910121624,0.7367271742056997,0.032856416806462785,True
few-label,UCEC,STAD,single,warm,25,6,0.733044733044733,0.7060734221879321,0.026971310856800934,True
few-label,UCEC,STAD,single,warm,25,7,0.753865182436611,0.7377066467886129,0.016158535647998185,True
few-label,UCEC,STAD,single,warm,25,8,0.760307153164296,0.7371037235016502,0.02320342966264577,True
few-label,UCEC,STAD,single,warm,25,9,0.7606163677592249,0.7247068751724387,0.03590949258678622,True
few-label,UCEC,STAD,single,warm,25,10,0.7254689754689755,0.6931832222702866,0.03228575319868887,True
few-label,UCEC,STAD,single,warm,25,11,0.7931354359925789,0.7575346239087202,0.03560081208385868,True
few-label,UCEC,STAD,single,warm,25,12,0.7932900432900433,0.7560942902040843,0.037195753085959016,True
few-label,UCEC,STAD,single,warm,25,13,0.7169655741084312,0.6959529649999772,0.02101260910845404,True
few-label,UCEC,STAD,single,warm,25,14,0.7483508554937126,0.7166507498927395,0.03170010560097314,True
few-label,UCEC,STAD,single,warm,25,15,0.7416512059369202,0.7027571771327372,0.03889402880418302,True
few-label,UCEC,STAD,single,warm,25,16,0.7609771181199754,0.7092900309952822,0.051687087124693165,True
few-label,UCEC,STAD,single,warm,25,17,0.7722634508348792,0.7375552237734948,0.034708227061384433,True
few-label,UCEC,STAD,single,warm,25,18,0.7482477839620697,0.7454611455936616,0.0027866383684080898,False
few-label,UCEC,STAD,single,warm,25,19,0.7328385899814472,0.7165540649356,0.01628452504584721,True
few-label,UCEC,STAD,single,warm,40,0,0.789167182024325,0.7630846422423676,0.026082539781957403,True
few-label,UCEC,STAD,single,warm,40,1,0.7877757163471448,0.7636542113082792,0.024121505038865676,True
few-label,UCEC,STAD,single,warm,40,2,0.7923108637394352,0.7564417706292939,0.035869093110141304,True
few-label,UCEC,STAD,single,warm,40,3,0.7664399092970521,0.748092063286222,0.01834784601083006,True
few-label,UCEC,STAD,single,warm,40,4,0.7842197485054627,0.7399295170866786,0.044290231418784076,True
few-label,UCEC,STAD,single,warm,40,5,0.7523706452277881,0.7256133737781555,0.02675727144963258,True
few-label,UCEC,STAD,single,warm,40,6,0.7772108843537415,0.7470056525972242,0.030205231756517348,True
few-label,UCEC,STAD,single,warm,40,7,0.8006596578025149,0.7654561743246122,0.0352034834779027,True
few-label,UCEC,STAD,single,warm,40,8,0.7911770768913625,0.7719845478353967,0.0191925290559658,True
few-label,UCEC,STAD,single,warm,40,9,0.7831374974232117,0.7641571894271266,0.018980307996085077,True
few-label,UCEC,STAD,single,warm,40,10,0.790146361574933,0.7772768922020019,0.012869469372931097,True
few-label,UCEC,STAD,single,warm,40,11,0.783601319315605,0.7468019058618568,0.03679941345374815,True
few-label,UCEC,STAD,single,warm,40,12,0.7752525252525253,0.7444934377297884,0.030759087522736928,True
few-label,UCEC,STAD,single,warm,40,13,0.7966914038342611,0.7668051737454469,0.029886230088814192,True
few-label,UCEC,STAD,single,warm,40,14,0.783292104720676,0.7550089435376715,0.028283161183004557,True
few-label,UCEC,STAD,single,warm,40,15,0.7776747062461349,0.7577438020749455,0.019930904171189368,True
few-label,UCEC,STAD,single,warm,40,16,0.7855081426509997,0.7569418166389724,0.028566326012027243,True
few-label,UCEC,STAD,single,warm,40,17,0.7845289631003917,0.7582365063027797,0.02629245679761194,True
few-label,UCEC,STAD,single,warm,40,18,0.7560812203669346,0.7259769005664524,0.030104319800482227,True
few-label,UCEC,STAD,single,warm,40,19,0.7829828901257472,0.751907764535105,0.031075125590642183,True
few-label,UCEC,STAD,single,warm,all,,0.7937538651824366,0.7735444785498664,0.020209386632570214,True
few-label,COAD+UCEC,STAD,pooled,warm,0,,0.6589363017934446,0.63357915259067,0.025357149202774654,True
few-label,COAD+UCEC,STAD,pooled,warm,3,0,0.7218099360956504,0.6896401301228616,0.032169805972788734,True
few-label,COAD+UCEC,STAD,pooled,warm,3,1,0.7440218511647082,0.7132649483599227,0.03075690280478549,True
few-label,COAD+UCEC,STAD,pooled,warm,3,2,0.676046176046176,0.6370103559099627,0.03903582013621332,True
few-label,COAD+UCEC,STAD,pooled,warm,3,3,0.6914553700267987,0.668243841842497,0.023211528184301722,True
few-label,COAD+UCEC,STAD,pooled,warm,3,4,0.7314986600700887,0.6977465157746876,0.033752144295401076,True
few-label,COAD+UCEC,STAD,pooled,warm,3,5,0.6967635539064111,0.6813328239237428,0.015430729982668256,True
few-label,COAD+UCEC,STAD,pooled,warm,3,6,0.6810966810966811,0.6732173133224263,0.007879367774254797,False
few-label,COAD+UCEC,STAD,pooled,warm,3,7,0.7144918573490002,0.6913228776143588,0.02316897973464138,True
few-label,COAD+UCEC,STAD,pooled,warm,3,8,0.7505153576582148,0.7325222866045615,0.01799307105365322,True
few-label,COAD+UCEC,STAD,pooled,warm,3,9,0.7076891362605648,0.6749015909153331,0.03278754534523176,True
few-label,COAD+UCEC,STAD,pooled,warm,3,10,0.7195938981653268,0.6992980172117292,0.020295880953597578,True
few-label,COAD+UCEC,STAD,pooled,warm,3,11,0.6937229437229436,0.6679328323454126,0.025790111377531066,True
few-label,COAD+UCEC,STAD,pooled,warm,3,12,0.7085137085137084,0.6850602499212453,0.023453458592463172,True
few-label,COAD+UCEC,STAD,pooled,warm,3,13,0.676252319109462,0.653588400301994,0.022663918807467986,True
few-label,COAD+UCEC,STAD,pooled,warm,3,14,0.7329416615130901,0.6924113737590132,0.040530287754076966,True
few-label,COAD+UCEC,STAD,pooled,warm,3,15,0.7198000412286126,0.6768133255733291,0.04298671565528356,True
few-label,COAD+UCEC,STAD,pooled,warm,3,16,0.6791898577612863,0.6598437927195574,0.019346065041728866,True
few-label,COAD+UCEC,STAD,pooled,warm,3,17,0.7122758194186766,0.6941010637312856,0.01817475568739102,True
few-label,COAD+UCEC,STAD,pooled,warm,3,18,0.722428365285508,0.6999883873677867,0.022439977917721343,True
few-label,COAD+UCEC,STAD,pooled,warm,3,19,0.6986703772418058,0.6773209968614585,0.021349380380347283,True
few-label,COAD+UCEC,STAD,pooled,warm,5,0,0.6849618635332921,0.6754097151478116,0.009552148385480574,False
few-label,COAD+UCEC,STAD,pooled,warm,5,1,0.7196454339311482,0.6998391794625071,0.01980625446864115,True
few-label,COAD+UCEC,STAD,pooled,warm,5,2,0.7608740465883322,0.7353281982994782,0.02554584828885409,True
few-label,COAD+UCEC,STAD,pooled,warm,5,3,0.7506699649556792,0.7266090810283239,0.02406088392735528,True
few-label,COAD+UCEC,STAD,pooled,warm,5,4,0.7211915069057926,0.7068549552293837,0.014336551676408904,True
few-label,COAD+UCEC,STAD,pooled,warm,5,5,0.7251597608740465,0.6827247771768691,0.042434983697177464,True
few-label,COAD+UCEC,STAD,pooled,warm,5,6,0.7110904968047825,0.6988788024567556,0.012211694348026936,True
few-label,COAD+UCEC,STAD,pooled,warm,5,7,0.7338693052978766,0.7010598852249684,0.03280942007290821,True
few-label,COAD+UCEC,STAD,pooled,warm,5,8,0.731756338899196,0.698057631127844,0.03369870777135198,True
few-label,COAD+UCEC,STAD,pooled,warm,5,9,0.7118119975262832,0.6898324302926059,0.021979567233677333,True
few-label,COAD+UCEC,STAD,pooled,warm,5,10,0.7585549371263657,0.732164624359714,0.026390312766651713,True
few-label,COAD+UCEC,STAD,pooled,warm,5,11,0.716192537621109,0.6847693154951027,0.031423222126006345,True
few-label,COAD+UCEC,STAD,pooled,warm,5,12,0.7444856730571017,0.714234068375012,0.03025160468208965,True
few-label,COAD+UCEC,STAD,pooled,warm,5,13,0.7439703153988868,0.7177206891688066,0.026249626230080203,True
few-label,COAD+UCEC,STAD,pooled,warm,5,14,0.7120181405895691,0.6844348002930263,0.027583340296542858,True
few-label,COAD+UCEC,STAD,pooled,warm,5,15,0.6976911976911976,0.6794915531275763,0.01819964456362133,True
few-label,COAD+UCEC,STAD,pooled,warm,5,16,0.6927437641723355,0.6543463719144645,0.03839739225787098,True
few-label,COAD+UCEC,STAD,pooled,warm,5,17,0.731859410430839,0.6998647020247797,0.031994708406059336,True
few-label,COAD+UCEC,STAD,pooled,warm,5,18,0.7228921871779015,0.6981026953192786,0.024789491858622892,True
few-label,COAD+UCEC,STAD,pooled,warm,5,19,0.7244897959183674,0.7038703476906418,0.020619448227725545,True
few-label,COAD+UCEC,STAD,pooled,warm,10,0,0.7819521748093177,0.763146641714804,0.018805533094513716,True
few-label,COAD+UCEC,STAD,pooled,warm,10,1,0.7281488352916925,0.7198455548850471,0.008303280406645408,False
few-label,COAD+UCEC,STAD,pooled,warm,10,2,0.7392290249433106,0.7182996935349665,0.020929331408344076,True
few-label,COAD+UCEC,STAD,pooled,warm,10,3,0.7687590187590186,0.7438082640795339,0.02495075467948471,True
few-label,COAD+UCEC,STAD,pooled,warm,10,4,0.7353638425066997,0.7110931055003753,0.024270737006324428,True
few-label,COAD+UCEC,STAD,pooled,warm,10,5,0.7359307359307359,0.7116264477963627,0.02430428813437313,True
few-label,COAD+UCEC,STAD,pooled,warm,10,6,0.76288394145537,0.7381172160674849,0.024766725387885047,True
few-label,COAD+UCEC,STAD,pooled,warm,10,7,0.7403628117913832,0.698667870577921,0.04169494121346218,True
few-label,COAD+UCEC,STAD,pooled,warm,10,8,0.725211296639868,0.6917528389714306,0.03345845766843747,True
few-label,COAD+UCEC,STAD,pooled,warm,10,9,0.7515976087404659,0.728965323865483,0.022632284874982922,True
few-label,COAD+UCEC,STAD,pooled,warm,10,10,0.7668006596578024,0.7395335052285097,0.027267154429292728,True
few-label,COAD+UCEC,STAD,pooled,warm,10,11,0.7824675324675324,0.7624432595846822,0.020024272882850247,True
few-label,COAD+UCEC,STAD,pooled,warm,10,12,0.7224799010513295,0.6969952748658256,0.025484626185503956,True
few-label,COAD+UCEC,STAD,pooled,warm,10,13,0.7548443619872192,0.718888938435773,0.03595542355144621,True
few-label,COAD+UCEC,STAD,pooled,warm,10,14,0.7433518862090291,0.7327366208978301,0.010615265311199051,True
few-label,COAD+UCEC,STAD,pooled,warm,10,15,0.7694805194805194,0.7536803988521561,0.015800120628363334,True
few-label,COAD+UCEC,STAD,pooled,warm,10,16,0.7378375592661307,0.7246971788082281,0.013140380457902556,True
few-label,COAD+UCEC,STAD,pooled,warm,10,17,0.7618532261389405,0.7255447135009303,0.03630851263801016,True
few-label,COAD+UCEC,STAD,pooled,warm,10,18,0.7344877344877345,0.7041427706336633,0.03034496385407126,True
few-label,COAD+UCEC,STAD,pooled,warm,10,19,0.7441249226963512,0.7205706587722485,0.02355426392410276,True
few-label,COAD+UCEC,STAD,pooled,warm,25,0,0.8086477015048443,0.7788884283369475,0.029759273167896838,True
few-label,COAD+UCEC,STAD,pooled,warm,25,1,0.7690682333539477,0.7458371966248195,0.023231036729128185,True
few-label,COAD+UCEC,STAD,pooled,warm,25,2,0.7850443207586064,0.7600861516927401,0.024958169065866342,True
few-label,COAD+UCEC,STAD,pooled,warm,25,3,0.7750979179550608,0.7351252746145798,0.03997264334048101,True
few-label,COAD+UCEC,STAD,pooled,warm,25,4,0.8072047000618429,0.7924563249419379,0.01474837511990501,True
few-label,COAD+UCEC,STAD,pooled,warm,25,5,0.7907132549989693,0.7670760451947689,0.023637209804200365,True
few-label,COAD+UCEC,STAD,pooled,warm,25,6,0.7894248608534322,0.7675121915244814,0.021912669328950862,True
few-label,COAD+UCEC,STAD,pooled,warm,25,7,0.8000927643784788,0.7625138527755826,0.03757891160289617,True
few-label,COAD+UCEC,STAD,pooled,warm,25,8,0.7998350855493712,0.7740933913767927,0.025741694172578544,True
few-label,COAD+UCEC,STAD,pooled,warm,25,9,0.8032364460935889,0.7778315799718439,0.025404866121744973,True
few-label,COAD+UCEC,STAD,pooled,warm,25,10,0.792620078334364,0.774409954611413,0.018210123722950944,True
few-label,COAD+UCEC,STAD,pooled,warm,25,11,0.8165842094413522,0.7984883072084707,0.01809590223288149,True
few-label,COAD+UCEC,STAD,pooled,warm,25,12,0.8077715934858791,0.787052614265258,0.02071897922062116,True
few-label,COAD+UCEC,STAD,pooled,warm,25,13,0.7711296639868068,0.7473587977527926,0.023770866234014254,True
few-label,COAD+UCEC,STAD,pooled,warm,25,14,0.808183879612451,0.7739489734587875,0.034234906153663425,True
few-label,COAD+UCEC,STAD,pooled,warm,25,15,0.7769016697588126,0.7514121677965957,0.025489501962216887,True
few-label,COAD+UCEC,STAD,pooled,warm,25,16,0.811945990517419,0.7816633562585855,0.030282634258833485,True
few-label,COAD+UCEC,STAD,pooled,warm,25,17,0.7969490826633683,0.7778276600460585,0.019121422617309758,True
few-label,COAD+UCEC,STAD,pooled,warm,25,18,0.7962791177076892,0.771971075309391,0.024308042398298202,True
few-label,COAD+UCEC,STAD,pooled,warm,25,19,0.7932385075242218,0.7773278832931341,0.01591062423108769,True
few-label,COAD+UCEC,STAD,pooled,warm,40,0,0.8123067408781693,0.7880698065268306,0.02423693435133878,True
few-label,COAD+UCEC,STAD,pooled,warm,40,1,0.8143166357452071,0.788379128113729,0.025937507631478063,True
few-label,COAD+UCEC,STAD,pooled,warm,40,2,0.8153473510616367,0.790072312376744,0.02527503868489267,True
few-label,COAD+UCEC,STAD,pooled,warm,40,3,0.8113790970933827,0.7876639355539908,0.023715161539391905,True
few-label,COAD+UCEC,STAD,pooled,warm,40,4,0.808390022675737,0.7838586816102149,0.024531341065522128,True
